"X","video_group","spike_experience1","spike_experience2","gender","age","sports","distracted","sound","video","excitement_score","understanding_score","positive_hw","negative_hw","num_touches","num_poss_changes","point_duration","num_body_blocks","num_dives","commentary","scoreboard","jersey","fans_cheering","slowmo_replay","new_rules","control","spike_ordered_id","control_diff"
64,4,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball, Golf","No","Sound on",6,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","Poor production value",10,4,8.98,1,0,0,0,1,1,0,0,0,708,1
65,4,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",6,6,3,"","Poor production value",10,4,8.98,1,0,0,0,1,1,0,0,0,709,-1
66,4,"Have played some/familiar with the game","","Male","13-17","Basketball, American Football","No","Sound on",6,7,4,"High pace and energy of the point, Athleticism of the players","",10,4,8.98,1,0,0,0,1,1,0,0,0,710,2
67,4,"Experienced player","","Male","26-35","Baseball, Hockey ","No","Sound on",6,8,1,"High pace and energy of the point, Uncertainty of who will win the point","",10,4,8.98,1,0,0,0,1,1,0,0,0,711,4
68,4,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, Baseball, American Football","No","Sound on",6,4,1,"Athleticism of the players","Slow Pace, Point was predictable",10,4,8.98,1,0,0,0,1,1,0,0,0,712,-3
69,4,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","26-35","Soccer, Basketball, American Football","Yes","Sound on",6,7,4,"Uncertainty of who will win the point","Slow Pace, Poor production value, Difficult to understand",8,3,6.45,1,0,0,0,0,0,0,1,0,713,-3
70,4,"Have played some/familiar with the game","","Female","18-25","Basketball","No","Sound on",6,7,5,"","",8,3,6.45,1,0,0,0,0,0,0,1,0,714,-2
71,4,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Basketball, American Football, Fighting","No","Sound on",6,3,1,"Uncertainty of who will win the point","Point was too short/long, Wasn’t a good rally ",8,3,6.45,1,0,0,0,0,0,0,1,0,715,0
72,4,"Have played some/familiar with the game","","Male","36 & older","Soccer, Basketball, American Football","No","Sound on",6,7,2,"Athleticism of the players","Point was too short/long",8,3,6.45,1,0,0,0,0,0,0,1,0,716,0
73,4,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Soccer, Basketball, American Football","No","Sound on",6,8,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",8,3,6.45,1,0,0,0,0,0,0,1,0,717,2
74,4,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Basketball, Baseball, American Football","No","Sound on",6,8,1,"High pace and energy of the point, Athleticism of the players","N/a",8,3,6.45,1,0,0,0,0,0,0,1,0,718,2
75,4,"Experienced player","Watch sports at least semi-regularly","Male","36 & older","Basketball","No","Sound on",6,7,1,"High pace and energy of the point, Length of point","",8,3,6.45,1,0,0,0,0,0,0,1,0,719,1
76,4,"Experienced player","","Male","18-25","Soccer, Basketball, Baseball","No","Sound on",6,7,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","Point was too short/long",8,3,6.45,1,0,0,0,0,0,0,1,0,720,-2
77,4,"Experienced player","","Male","18-25","Basketball, Golf, Hockey","No","Sound on",6,9,10,"Uncertainty of who will win the point, Athleticism of the players, Length of point","Poor production value",8,3,6.45,1,0,0,0,0,0,0,1,0,721,-1
159,12,"Experienced player","","Male","18-25","Baseball, American Football, Golf","No","Sound on",6,4,2,"Uncertainty of who will win the point, Athleticism of the players","Point was too short/long, Poor production value",8,3,6.45,1,0,0,0,0,0,0,1,0,722,1
160,12,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball, American Football","No","Sound off",6,6,2,"High pace and energy of the point, Athleticism of the players, Length of point, teamwork","",8,3,6.45,1,0,0,0,0,0,0,1,0,723,-1
161,12,"Experienced player","","Male","18-25","Soccer, American Football, Hockey","No","Sound on",6,8,4,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",8,3,6.45,1,0,0,0,0,0,0,1,0,724,2
162,12,"Experienced player","","Male","18-25","American Football, Golf, Volleyball","No","Sound on",6,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",8,3,6.45,1,0,0,0,0,0,0,1,0,725,4
163,12,"Have played some/familiar with the game","","Male","18-25","","No","Sound on",6,5,1,"High pace and energy of the point, Uncertainty of who will win the point","Poor production value",8,3,6.45,1,0,0,0,0,0,0,1,0,726,2
164,12,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",6,7,6,"High pace and energy of the point","Difficult to understand",8,3,6.45,1,0,0,0,0,0,0,1,0,727,1
165,12,"Have played some/familiar with the game","","Male","18-25","Basketball, American Football, Volleyball","No","Sound on",6,10,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",8,3,6.45,1,0,0,0,0,0,0,1,0,728,2
166,12,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",6,10,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",8,3,6.45,1,0,0,0,0,0,0,1,0,729,4
167,12,"Have played some/familiar with the game","","Male","18-25","","No","Sound off",6,10,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",8,3,6.45,1,0,0,0,0,0,0,1,0,730,2
168,12,"Have played some/familiar with the game","","Male","18-25","Volleyball, Gymnastics, Track & Field, Swimming, Ice Skating","No","Sound on",6,7,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",8,3,6.45,1,0,0,0,0,0,0,1,0,731,5
169,12,"Experienced player","","Male","18-25","Basketball, American Football","No","Sound on",6,6,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","Point was too short/long",8,3,6.45,1,0,0,0,0,0,0,1,0,732,4
170,12,"Experienced player","Watch sports at least semi-regularly","Male","36 & older","Soccer, Basketball, American Football","No","Sound off",6,7,9,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",8,3,6.45,1,0,0,0,0,0,0,1,0,733,2
171,13,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball, Tennis","No","Sound on",6,8,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","",8,3,6.45,1,0,0,0,0,0,0,1,0,734,0
172,13,"Have played some/familiar with the game","","Male","18-25","Boxing, MMA","No","Sound on",6,4,7,"","Point was too short/long, Poor production value",8,3,6.45,1,0,0,0,0,0,0,1,0,735,-3
173,13,"Have played some/familiar with the game","","Female","18-25","Soccer, Basketball, Tennis","No","Sound on",6,7,6,"High pace and energy of the point","",8,3,6.45,1,0,0,0,0,0,0,1,0,736,-1
174,13,"Experienced player","","Male","18-25","Soccer, Basketball, Spikeball ","No","Sound on",6,3,1,"High pace and energy of the point, Uncertainty of who will win the point","Point was too short/long, Short boring rally",8,3,6.45,1,0,0,0,0,0,0,1,0,737,-6
175,13,"Experienced player","","Male","18-25","","No","Sound on",6,7,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",8,3,6.45,1,0,0,0,0,0,0,1,0,738,-3
176,13,"Experienced player","","Male","18-25","Basketball, American Football, Volleyball","No","Sound on",6,8,7,"Athleticism of the players","Point was too short/long",8,3,6.45,1,0,0,0,0,0,0,1,0,739,0
177,13,"Have played some/familiar with the game","","Male","13-17","","Yes","Sound off",6,6,2,"Uncertainty of who will win the point","",8,3,6.45,1,0,0,0,0,0,0,1,0,740,-1
178,13,"Experienced player","","Male","18-25","Basketball, American Football, Volleyball","No","Sound on",6,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","",8,3,6.45,1,0,0,0,0,0,0,1,0,741,0
179,13,"Experienced player","","Male","18-25","Soccer, Golf, Disc golf","No","Sound on",6,6,1,"Uncertainty of who will win the point, Athleticism of the players, Good production value","Point was too short/long, Difficult to see NHZ, no crowd noise or excitement from others",8,3,6.45,1,0,0,0,0,0,0,1,0,742,2
180,13,"Experienced player","","Female","18-25","Soccer, Tennis, Volleyball","No","Sound on",6,5,2,"Athleticism of the players, Good production value","Slow Pace, Point was too short/long",8,3,6.45,1,0,0,0,0,0,0,1,0,743,-2
181,13,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",6,7,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Good production value","",8,3,6.45,1,0,0,0,0,0,0,1,0,744,1
182,13,"Experienced player","","Male","18-25","Basketball, Volleyball, Beach Volleyball","No","Sound on",6,5,1,"High pace and energy of the point","Point was too short/long",8,3,6.45,1,0,0,0,0,0,0,1,0,745,-1
183,13,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",6,6,7,"Uncertainty of who will win the point, Athleticism of the players","Point was too short/long",8,3,6.45,1,0,0,0,0,0,0,1,0,746,-1
184,13,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",6,6,7,"Uncertainty of who will win the point, Athleticism of the players","Point was too short/long",8,3,6.45,1,0,0,0,0,0,0,1,0,747,-1
48,3,"Experienced player","","Male","18-25","Basketball, American Football","No","Sound on",5,3,1,"Good production value","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,748,-2
49,3,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, Tennis, American Football","No","Sound on",5,7,1,"Uncertainty of who will win the point, Good production value","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,749,1
50,3,"Have played some/familiar with the game","","Male","18-25","Soccer, Golf, Hockey","No","Sound on",5,3,1,"High pace and energy of the point","Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,750,-1
51,3,"Experienced player","","Male","18-25","Soccer, Basketball","No","Sound on",5,8,1,"High pace and energy of the point, Athleticism of the players","",1,1,0.75,0,0,0,0,0,0,0,1,0,751,3
52,3,"Have played some/familiar with the game","","Male","18-25","Baseball, American Football, Volleyball","No","Sound on",5,5,1,"Athleticism of the players, Good production value","Point was predictable",1,1,0.75,0,0,0,0,0,0,0,1,0,752,-1
53,3,"Experienced player","","Male","13-17","Soccer","No","Sound on",5,3,2,"High pace and energy of the point, Good production value","Slow Pace, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,753,-2
54,3,"Experienced player","","Female","18-25","Soccer, Basketball, Volleyball","No","Sound on",5,4,1,"Good production value","Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,754,-1
55,3,"Experienced player","","Male","18-25","Soccer, Tennis","Yes","Sound on",5,7,6,"Athleticism of the players","Poor production value",1,1,0.75,0,0,0,0,0,0,0,1,0,755,-1
56,3,"Experienced player","","Male","18-25","American Football, Disc golf, spikeball","No","Sound on",5,2,1,"Good production value","Point was predictable, Point was too short/long, Nothing seemed athletic even though that hit is a great hit.",1,1,0.75,0,0,0,0,0,0,0,1,0,756,-3
57,3,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football","No","Sound on",5,8,1,"Good production value","",1,1,0.75,0,0,0,0,0,0,0,1,0,757,3
58,3,"Experienced player","","Male","18-25","Tennis, American Football, Volleyball","No","Sound on",5,3,2,"Good production value","Slow Pace, Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,758,0
59,3,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Basketball, American Football, Volleyball","No","Sound on",5,2,1,"Good production value","Slow Pace, Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,759,-2
60,3,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Soccer, Basketball, Baseball, Tennis, American Football, Golf, Volleyball, Ultimate. Anything really ","Yes","Sound on",5,7,1,"Uncertainty of who will win the point, Skills required to execute on that level","",1,1,0.75,0,0,0,0,0,0,0,1,0,760,0
61,3,"Experienced player","","Male","18-25","","No","Sound on",5,4,1,"","Slow Pace, Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,761,-2
62,3,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",5,3,2,"","Slow Pace, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,762,-1
131,10,"Experienced player","","Male","18-25","","No","Sound on",5,5,1,"Good production value, Ace ace ace","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,763,1
132,10,"Experienced player","","Male","18-25","American Football, Golf, Ice Hockey, Formula 1","No","Sound off",5,2,1,"Wicked serve I guess","Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,764,-5
133,10,"Never played, unfamiliar with game","Do not/rarely watch sports","Female","18-25","Basketball, Baseball, American Football","No","Sound on",5,3,4,"Uncertainty of who will win the point","Slow Pace",1,1,0.75,0,0,0,0,0,0,0,1,0,765,-2
134,10,"Experienced player","","Male","18-25","American Football, Golf, Ice Hockey, Formula 1","No","Sound off",5,2,1,"Wicked serve I guess","Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,766,-5
135,10,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","36 & older","Basketball, Baseball, American Football","No","Sound on",5,1,1,"Nice serve","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,767,-4
136,10,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Female","36 & older","Basketball, Baseball, American Football","No","Sound on",5,5,5,"Uncertainty of who will win the point","Slow Pace",1,1,0.75,0,0,0,0,0,0,0,1,0,768,1
137,10,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Soccer, Basketball, American Football","No","Sound off",5,1,1,"","Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,769,-5
138,10,"Have played some/familiar with the game","","Male","13-17","Basketball, Baseball, American Football","No","Sound on",5,3,1,"Uncertainty of who will win the point","Slow Pace, Poor production value",1,1,0.75,0,0,0,0,0,0,0,1,0,770,-5
139,10,"Experienced player","","Male","13-17","Basketball, Volleyball","No","Sound off",5,6,3,"Length of point","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,771,-2
140,10,"Experienced player","","Male","18-25","Wrestling","No","Sound on",5,10,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",1,1,0.75,0,0,0,0,0,0,0,1,0,772,0
141,10,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","18-25","Volleyball, Badminton","No","Sound on",5,5,1,"High pace and energy of the point, Don't understand enough about the game; but obviously a well executed serve.","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,773,2
142,10,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball","No","Sound on",5,6,2,"Uncertainty of who will win the point","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,774,-1
143,10,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",5,2,5,"Skill of server","Slow Pace, Point was too short/long, Not as fun to watch as rallies",1,1,0.75,0,0,0,0,0,0,0,1,0,775,-5
144,10,"Experienced player","","Male","18-25","Basketball, Baseball, Tennis","No","Sound on",5,7,2,"Athleticism of the players","Point was too short/long, Perceived lack of effort from the receiver",1,1,0.75,0,0,0,0,0,0,0,1,0,776,2
145,10,"Experienced player","","Female","18-25","","No","Sound on",5,3,2,"Good production value","",1,1,0.75,0,0,0,0,0,0,0,1,0,777,-3
146,10,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",5,1,1,"Uncertainty of who will win the point","Point was too short/long, Poor production value",1,1,0.75,0,0,0,0,0,0,0,1,0,778,-5
198,15,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",5,1,1,"","Point was too short/long, Poor production value",1,1,0.75,0,0,0,0,0,0,0,1,0,779,-7
199,15,"Experienced player","","Male","18-25","Basketball, American Football, Volleyball","No","Sound on",5,2,2,"","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,780,-1
200,15,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Soccer, Basketball, Volleyball","No","Sound on",5,2,3,"","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,781,-1
201,15,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football","No","Sound on",5,2,1,"Athleticism of the players","Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,782,0
202,15,"Experienced player","","Male","26-35","Soccer, Baseball, American Football","No","Sound on",5,6,2,"Athleticism of the players, Skill of the server","Point was predictable",1,1,0.75,0,0,0,0,0,0,0,1,0,783,1
203,15,"Experienced player","","Male","18-25","Basketball, Tennis, American Football","No","Sound on",5,3,1,"Athleticism of the players","Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,784,-1
204,15,"Experienced player","","Male","18-25","Baseball, Volleyball, Hockey","Yes","Sound on",5,3,2,"","Obvious Lip",1,1,0.75,0,0,0,0,0,0,0,1,0,785,-4
216,17,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",5,3,2,"","Slow Pace, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,786,-5
217,17,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Baseball, American Football, Volleyball","No","Sound on",5,7,2,"Athleticism of the players","",1,1,0.75,0,0,0,0,0,0,0,1,0,787,-2
218,17,"Have played some/familiar with the game","","Male","26-35","Soccer, Handball","No","Sound on",5,5,1,"","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,788,1
219,17,"Experienced player","","Male","18-25","Soccer, American Football, Winter sports","No","Sound on",5,6,2,"Athleticism of the players","",1,1,0.75,0,0,0,0,0,0,0,1,0,789,4
220,17,"Experienced player","","Male","18-25","Baseball, American Football, Volleyball","No","Sound off",5,10,4,"Athleticism of the players, Good production value, Okay I have seen this clip before in HTR videos, and distinctly remember rewinding five times to rewatch that incredible serve. I love rallies, but I definitely always appreciate an ace coming from such an expert serve.","",1,1,0.75,0,0,0,0,0,0,0,1,0,790,6
221,17,"Experienced player","","Male","18-25","Basketball, Volleyball","No","Sound on",5,2,1,"Athleticism of the players","Point was too short/long, Poor production value",1,1,0.75,0,0,0,0,0,0,0,1,0,791,-5
222,17,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football, Ice hockey","No","Sound on",5,3,1,"Athleticism of the players","Point was too short/long, cool serve, nice ace but I'd rather watch a good rally",1,1,0.75,0,0,0,0,0,0,0,1,0,792,-3
223,17,"Have played some/familiar with the game","","Male","18-25","Basketball, Volleyball","No","Sound on",5,5,1,"Uncertainty of who will win the point","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,793,-4
224,17,"Experienced player","","Male","26-35","Volleyball","No","Sound on",5,2,1,"Good production value","Slow Pace, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,794,-5
225,17,"Experienced player","","Male","18-25","Basketball, American Football, Volleyball, Disc golf ","No","Sound on",5,5,1,"Athleticism of the players, Good production value","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,795,1
226,17,"Have played some/familiar with the game","","Female","18-25","Soccer, Basketball, Volleyball","No","Sound on",5,4,3,"","Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,796,-3
227,17,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Female","18-25","Soccer, Basketball, American Football","No","Sound on",5,6,8,"Athleticism of the players","Difficult to understand",1,1,0.75,0,0,0,0,0,0,0,1,0,797,-2
185,14,"Have played some/familiar with the game","","Female","18-25","Soccer, Basketball, Tennis","No","Sound on",4,4,1,"","Slow Pace, Point was predictable",1,1,0.75,0,0,0,0,0,0,0,1,0,798,-3
186,14,"Experienced player","","Male","26-35","Soccer, Tennis, American Football","No","Sound on",4,4,1,"Uncertainty of who will win the point","Point was too short/long, Poor production value",1,1,0.75,0,0,0,0,0,0,0,1,0,799,0
187,14,"Experienced player","","Male","18-25","Soccer, Tennis, Volleyball","No","Sound on",4,7,3,"Good production value","Point was too short/long, Difficult to understand",1,1,0.75,0,0,0,0,0,0,0,1,0,800,1
188,14,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",4,2,2,"Well executed drop","Generally boring, I don’t think a drop ace is anything special ",1,1,0.75,0,0,0,0,0,0,0,1,0,801,-2
189,14,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",4,6,1,"Uncertainty of who will win the point, Good production value","Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,802,-1
190,14,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",4,6,1,"Uncertainty of who will win the point, Good production value","Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,803,-1
191,14,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football","No","Sound on",4,6,7,"Uncertainty of who will win the point","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,804,0
192,14,"Have played some/familiar with the game","","Male","18-25","Basketball, American Football","No","Sound on",4,6,6,"Uncertainty of who will win the point, Athleticism of the players","",1,1,0.75,0,0,0,0,0,0,0,1,0,805,-1
193,14,"Have played some/familiar with the game","","Male","18-25","Basketball, Volleyball, E-sports","No","Sound on",4,3,2,"","Slow Pace, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,806,-3
194,14,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball","No","Sound on",4,3,1,"","Slow Pace, Point was too short/long, Poor production value",1,1,0.75,0,0,0,0,0,0,0,1,0,807,-3
195,14,"Experienced player","","Male","13-17","Basketball, Baseball, American Football","No","Sound on",4,7,1,"Athleticism of the players","",1,1,0.75,0,0,0,0,0,0,0,1,0,808,3
196,14,"Experienced player","","Male","18-25","Basketball, Volleyball, Hockey","No","Sound on",4,3,1,"Athleticism of the players","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,809,-3
197,14,"Never played, unfamiliar with game","Do not/rarely watch sports","Female","18-25","Volleyball","Yes","Sound on",4,7,4,"Athleticism of the players","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,810,2
147,11,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball, Badminton","No","Sound on",3,4,1,"","Point was predictable, Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,811,-2
148,11,"Experienced player","","Male","18-25","Basketball, American Football, Golf","No","Sound on",3,2,1,"","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,812,-4
149,11,"Experienced player","","Male","18-25","Basketball, American Football, Ultimate frisbee","No","Sound on",3,7,2,"Nice serve","Point was too short/long",1,1,0.75,0,0,0,0,0,0,0,1,0,813,1
150,11,"Have played some/familiar with the game","","Male","18-25","Volleyball, Gymnastics, padel","No","Sound on",3,2,4,"Nice serve","Slow Pace",1,1,0.94,0,0,0,0,0,1,0,0,0,814,-1
151,11,"Have played some/familiar with the game","","Male","13-17","American Football","No","Sound on",3,2,2,"Good production value","Slow Pace, Point was too short/long",1,1,0.94,0,0,0,0,0,1,0,0,0,815,-4
152,11,"Have played some/familiar with the game","","Female","18-25","Basketball, Volleyball","No","Sound on",3,5,5,"High pace and energy of the point","Slow Pace, Point was too short/long",1,1,0.94,0,0,0,0,0,1,0,0,0,816,-1
153,11,"Have played some/familiar with the game","","Male","18-25","Basketball, Tennis, American Football","No","Sound on",3,3,6,"","Difficult to understand",1,1,0.94,0,0,0,0,0,1,0,0,0,817,-3
154,11,"Have played some/familiar with the game","","Male","18-25","","No","Sound on",3,3,1,"Uncertainty of who will win the point","Slow Pace, Poor production value",1,1,0.94,0,0,0,0,0,1,0,0,0,818,-3
155,11,"Experienced player","Watch sports at least semi-regularly","Male","18-25","American Football, Volleyball, Hockey","No","Sound off",3,4,5,"","Point was predictable, Point was too short/long, Difficult to understand",1,1,0.94,0,0,0,0,0,1,0,0,0,819,-2
156,11,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",3,2,1,"","Slow Pace",1,1,0.94,0,0,0,0,0,1,0,0,0,820,-3
157,11,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",3,4,3,"High pace and energy of the point","Difficult to understand",1,1,0.94,0,0,0,0,0,1,0,0,0,821,3
158,11,"Experienced player","","Male","18-25","Baseball, American Football, Hockey","No","Sound on",3,2,1,"","Slow Pace, Point was predictable, Point was too short/long",1,1,0.94,0,0,0,0,0,1,0,0,0,822,-1
159,12,"Experienced player","","Male","18-25","Baseball, American Football, Golf","No","Sound on",3,2,6,"","Slow Pace, Point was too short/long, Poor production value, Difficult to understand",1,1,0.94,0,0,0,0,0,1,0,0,0,823,-1
160,12,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball, American Football","No","Sound off",3,3,1,"","Point was too short/long",1,1,0.94,0,0,0,0,0,1,0,0,0,824,-4
161,12,"Experienced player","","Male","18-25","Soccer, American Football, Hockey","No","Sound on",3,3,5,"Good production value","Slow Pace, Point was predictable, Point was too short/long",1,1,0.94,0,0,0,0,0,1,0,0,0,825,-3
162,12,"Experienced player","","Male","18-25","American Football, Golf, Volleyball","No","Sound on",3,2,1,"","",1,1,0.94,0,0,0,0,0,1,0,0,0,826,-3
163,12,"Have played some/familiar with the game","","Male","18-25","","No","Sound on",3,4,1,"Uncertainty of who will win the point, Good production value","Point was too short/long",1,1,0.94,0,0,0,0,0,1,0,0,0,827,1
164,12,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",3,4,5,"","Point was predictable",1,1,0.94,0,0,0,0,0,1,0,0,0,828,-2
165,12,"Have played some/familiar with the game","","Male","18-25","Basketball, American Football, Volleyball","No","Sound on",3,6,3,"Uncertainty of who will win the point","Point was predictable, Point was too short/long",1,1,0.94,0,0,0,0,0,1,0,0,0,829,-2
166,12,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",3,4,7,"Uncertainty of who will win the point, Athleticism of the players","Slow Pace, Poor production value, Difficult to understand",1,1,0.94,0,0,0,0,0,1,0,0,0,830,-2
167,12,"Have played some/familiar with the game","","Male","18-25","","No","Sound off",3,4,2,"Good production value","Point was too short/long",1,1,0.94,0,0,0,0,0,1,0,0,0,831,-4
168,12,"Have played some/familiar with the game","","Male","18-25","Volleyball, Gymnastics, Track & Field, Swimming, Ice Skating","No","Sound on",3,2,3,"Athleticism of the players, Good production value, I liked how the audio was clear and there was a person narrating what was happening. ","Point was too short/long",1,1,0.94,0,0,0,0,0,1,0,0,0,832,0
169,12,"Experienced player","","Male","18-25","Basketball, American Football","No","Sound on",3,4,1,"Nasty serve","Serveball and was attempted to call a lip",1,1,0.94,0,0,0,0,0,1,0,0,0,833,2
170,12,"Experienced player","Watch sports at least semi-regularly","Male","36 & older","Soccer, Basketball, American Football","No","Sound off",3,2,8,"","Point was too short/long",1,1,0.94,0,0,0,0,0,1,0,0,0,834,-3
205,16,"Experienced player","","Male","18-25","Soccer, Tennis, American Football","No","Sound on",3,2,1,"","",1,1,0.94,0,0,0,0,0,1,0,0,0,835,-2
206,16,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football, Golf","No","Sound on",3,2,9,"","Difficult to understand",1,1,0.94,0,0,0,0,0,1,0,0,0,836,-4
207,16,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Basketball, Rugby","No","Sound on",3,5,4,"","Point was too short/long",1,1,0.94,0,0,0,0,0,1,0,0,0,837,-3
208,16,"Experienced player","","Male","18-25","Baseball, American Football, Volleyball","No","Sound off",3,3,1,"","Slow Pace, Point was too short/long, Nothing really happened",1,1,1.18,0,0,1,0,0,0,0,0,0,838,-2
